"","placement","frequency_mhz","Input Power (W)","SAR_wholebody (mW/kg)","SAR_head (mW/kg)","SAR_brain (mW/kg)","SAR_trunk (mW/kg)","psSAR10g_eyes (mW/kg)","psSAR10g_skin (mW/kg)","psSAR10g_brain (mW/kg)","yaml_name_whole_body","yaml_name_whole_brain"
"32","belly_level_left_vertical",800,1,2.46547541862584,0.00910876527347043,0.00268559217991306,0.193243878920616,0.0348343779137631,7.51104954177107,0.0268503484780373,"Duke_belly_800_belly_level_left_vertical: 2.46547541862584","Duke_belly_800_belly_level_left_vertical: 0.00268559217991306"
"33","belly_level_left_vertical",900,1,2.32840144336129,0.0375884481125756,0.0145670421029494,0.372173485970924,0.175712955116273,11.9767874294112,0.121770698689791,"Duke_belly_900_belly_level_left_vertical: 2.32840144336129","Duke_belly_900_belly_level_left_vertical: 0.0145670421029494"
"34","belly_level_left_vertical",1450,1,1.79141856885997,0.291558645291601,0.117988075419349,2.01953836598386,1.40566037735849,49.6821978814759,0.943396226415094,"Duke_belly_1450_belly_level_left_vertical: 1.79141856885997","Duke_belly_1450_belly_level_left_vertical: 0.117988075419349"
"35","belly_level_left_vertical",1800,1,1.92031851448675,0.437830610363063,0.117167946690693,2.03071158310045,2.48258492068984,54.9658033795306,1.66287692265363,"Duke_belly_1800_belly_level_left_vertical: 1.92031851448675","Duke_belly_1800_belly_level_left_vertical: 0.117167946690693"
"36","belly_level_left_vertical",2100,1,2.03080418216684,0.563206580424316,0.116464979208987,2.04028862634324,3.40566310068814,59.4946080921489,2.27957466228666,"Duke_belly_2100_belly_level_left_vertical: 2.03080418216684","Duke_belly_2100_belly_level_left_vertical: 0.116464979208987"
"37","belly_level_left_vertical",2400,1,1.95392802970022,0.38588238559638,0.0724354355118631,1.58188770455382,2.67452031580227,68.4883893871948,1.56922927729562,"Duke_belly_2400_belly_level_left_vertical: 1.95392802970022","Duke_belly_2400_belly_level_left_vertical: 0.0724354355118631"
"38","belly_level_left_vertical",2600,1,1.82297121092362,0.323832159759849,0.0556193451239639,1.37231922578808,2.30358500473821,66.5865383000123,1.31283838871266,"Duke_belly_2600_belly_level_left_vertical: 1.82297121092362","Duke_belly_2600_belly_level_left_vertical: 0.0556193451239639"
"39","belly_level_left_vertical",3500,1,1.14293134613777,0.175424255705396,0.00541797360375718,0.645305884988038,1.06361145629886,45.4947310076519,0.688998922917315,"Duke_belly_3500_belly_level_left_vertical: 1.14293134613777","Duke_belly_3500_belly_level_left_vertical: 0.00541797360375718"
"40","belly_level_left_vertical",5000,1,0.812129178008836,0.0618655732952029,0.000637425622838374,0.808397718054632,0.144776244477852,58.6731447927987,0.0838784933890995,"Duke_belly_5000_belly_level_left_vertical: 0.812129178008836","Duke_belly_5000_belly_level_left_vertical: 0.000637425622838374"
"41","belly_level_right_horizontal",700,1,2.71307633636425,0.0462653090515768,0.0462562836778344,0.161921190228727,0.163139560182378,8.19279737718236,0.0909748955002236,"Duke_belly_700_belly_level_right_horizontal: 2.71307633636425","Duke_belly_700_belly_level_right_horizontal: 0.0462562836778344"
"42","belly_level_right_horizontal",800,1,2.47297535750794,0.0387055211799301,0.0212883599459037,0.182437520374667,0.15999578363302,5.32455626583834,0.0874891982106326,"Duke_belly_800_belly_level_right_horizontal: 2.47297535750794","Duke_belly_800_belly_level_right_horizontal: 0.0212883599459037"
"43","belly_level_right_horizontal",900,1,2.28887902369661,0.0533570630933521,0.0190261482430091,0.386238015943249,0.271528298577706,9.15423502133058,0.154396315532151,"Duke_belly_900_belly_level_right_horizontal: 2.28887902369661","Duke_belly_900_belly_level_right_horizontal: 0.0190261482430091"
"44","belly_level_right_horizontal",1450,1,1.44220909805985,0.199720251057568,0.073827823347696,2.04994384686058,1.22457537865969,50.053615474476,0.73085648868725,"Duke_belly_1450_belly_level_right_horizontal: 1.44220909805985","Duke_belly_1450_belly_level_right_horizontal: 0.073827823347696"
"45","belly_level_right_horizontal",1800,1,1.49839665819316,0.21912505522994,0.0563558792582891,1.89402316514356,1.28374984335204,63.5013414845097,0.806041232518319,"Duke_belly_1800_belly_level_right_horizontal: 1.49839665819316","Duke_belly_1800_belly_level_right_horizontal: 0.0563558792582891"
