"","placement","frequency_mhz","Input power (W)","SAR_wholebody (mW/kg)","SAR_head (mW/kg)","SAR_brain (mW/kg)","SAR_trunk (mW/kg)","psSAR10g_eyes (mW/kg)","psSAR10g_skin (mW/kg)","psSAR10g_brain (mW/kg)","yaml_name_whole_body","yaml_name_whole_brain"
"42","tilt_2",800,1,6.06619275206536,78.6507613379823,13.3941075034983,0.449467839118085,156.94594929434,632.947424151557,243.980317167533,"Duke_body_800_tilt_2_sar: 6.06619275206536","Duke_brain_800_tilt_2_sar: 13.3941075034983"
"43","tilt_2",900,1,6.45544593032435,83.9490210894203,22.2543942258421,0.432117454298889,158.640978527832,1360.02508723138,592.617773967004,"Duke_body_900_tilt_2_sar: 6.45544593032435","Duke_brain_900_tilt_2_sar: 22.2543942258421"
"44","tilt_2",1450,1,10.715382059855,140.864197465344,80.8881346577247,0.308259204930353,218.000719850918,7185.46757158243,3528.22778359899,"Duke_body_1450_tilt_2_sar: 10.715382059855","Duke_brain_1450_tilt_2_sar: 80.8881346577247"
"45","tilt_2",1800,1,10.6606522797076,142.759619460074,73.8085806928252,0.224118034080594,207.704063799305,8954.59659569836,4805.41511765696,"Duke_body_1800_tilt_2_sar: 10.6606522797076","Duke_brain_1800_tilt_2_sar: 73.8085806928252"
"46","tilt_2",2100,1,10.6137410395812,144.384266884128,67.7403915800542,0.151997030495085,198.878358612208,10470.9929020834,5900.14711827809,"Duke_body_2100_tilt_2_sar: 10.6137410395812","Duke_brain_2100_tilt_2_sar: 67.7403915800542"
"47","tilt_2",2400,1,10.3897176601843,139.560212643348,55.216938833609,0.122077392336023,198.866515738188,13917.8518166157,6979.25079270734,"Duke_body_2400_tilt_2_sar: 10.3897176601843","Duke_brain_2400_tilt_2_sar: 55.216938833609"
"48","tilt_2",2600,1,10.2566369371833,136.956264897358,48.8380203961579,0.127176354714913,212.420053053215,16132.3480459477,6955.5368202568,"Duke_body_2600_tilt_2_sar: 10.2566369371833","Duke_brain_2600_tilt_2_sar: 48.8380203961579"
"49","tilt_2",3500,1,9.709424,127.148740610634,24.08108,0.181197249389402,292.397141,25675.47226,5736.553669,"Duke_body_3500_tilt_2_sar: 9.709424","Duke_brain_3500_tilt_2_sar: 24.08108"
"50","tilt_2",5000,1,7.12769868543657,92.4128359006681,6.25280324119847,0.247284032323199,264.373798320282,16303.8011836193,4238.55933378612,"Duke_body_5000_tilt_2_sar: 7.12769868543657","Duke_brain_5000_tilt_2_sar: 6.25280324119847"
"51","tilt_3",700,1,6.84599749469996,97.0092626584631,7.20096649461083,0.655396209537981,73.7527531854223,561.025816849555,232.183377952611,"Duke_body_700_tilt_3_sar: 6.84599749469996","Duke_brain_700_tilt_3_sar: 7.20096649461083"
"52","tilt_3",800,1,6.24038269585601,86.8228050959429,12.451910092937,0.572903503385987,67.5483754269027,885.022733141561,234.241483280639,"Duke_body_800_tilt_3_sar: 6.24038269585601","Duke_brain_800_tilt_3_sar: 12.451910092937"
"53","tilt_3",900,1,6.53576867137624,90.1275720413407,21.5075501923143,0.547928052080597,75.2296841355249,1505.23282188134,608.225102242702,"Duke_body_900_tilt_3_sar: 6.53576867137624","Duke_brain_900_tilt_3_sar: 21.5075501923143"
"54","tilt_3",1450,1,10.8287399838929,148.258570514478,82.5813257612339,0.580902632331275,158.599876570252,5793.63501296853,3766.6067199887,"Duke_body_1450_tilt_3_sar: 10.8287399838929","Duke_brain_1450_tilt_3_sar: 82.5813257612339"
"55","tilt_3",1800,1,10.4340265813728,143.09775861882,67.9041892788043,0.448766706883444,129.525257549563,7173.44776147092,4227.35052484706,"Duke_body_1800_tilt_3_sar: 10.4340265813728","Duke_brain_1800_tilt_3_sar: 67.9041892788043"
"56","tilt_3",2100,1,10.0957008077842,138.674205565398,55.323786579579,0.335507342213875,104.604155531831,8356.14440304439,4622.27378615424,"Duke_body_2100_tilt_3_sar: 10.0957008077842","Duke_brain_2100_tilt_3_sar: 55.323786579579"
"57","tilt_3",2400,1,9.74806280643078,134.702272602155,52.689527645876,0.29344988555958,113.38967593807,10139.782121531,5726.01668031164,"Duke_body_2400_tilt_3_sar: 9.74806280643078","Duke_brain_2400_tilt_3_sar: 52.689527645876"
"58","tilt_3",2600,1,9.61127774097228,133.52382411781,47.60021615187,0.28866929231505,115.072993036247,10770.9607015777,5754.39114647312,"Duke_body_2600_tilt_3_sar: 9.61127774097228","Duke_brain_2600_tilt_3_sar: 47.60021615187"
"59","tilt_3",3500,1,9.139638,130.355586161112,18.1684301576107,0.291089049807506,111.201741,12681.94199,4711.845875,"Duke_body_3500_tilt_3_sar: 9.139638","Duke_brain_3500_tilt_3_sar: 18.1684301576107"
"60","tilt_3",5000,1,5.85467894156383,80.3487703780807,4.4128179189729,0.51465584727062,88.313278454377,8393.69255925946,3293.80422310479,"Duke_body_5000_tilt_3_sar: 5.85467894156383","Duke_brain_5000_tilt_3_sar: 4.4128179189729"
